"LA","BK","Bokeo","Province"
"LT","10","Jonava","District municipality"
"LT","11","Joniškis","District municipality"
"LT","12","Jurbarkas","District municipality"
"LT","13","Kaišiadorys","District municipality"
"LT","14","Kalvarijos","Municipality"
"LT","15","Kauno miestas","City municipality"
"LT","16","Kaunas","District municipality"
"LT","17","Kazlu Rudos","Municipality"
"LT","18","Kedainiai","District municipality"
"LT","19","Kelme","District municipality"
"LT","20","Klaipedos miestas","City municipality"
"LT","21","Klaipeda","District municipality"
"LT","22","Kretinga","District municipality"
"LT","23","Kupiškis","District municipality"
"LT","24","Lazdijai","District municipality"
"LT","25","Marijampole","District municipality"
"LT","26","Mažeikiai","District municipality"
"LT","27","Moletai","District municipality"
"LT","28","Neringa","Municipality"
"LT","29","Pagégiai","Municipality"
"LT","30","Pakruojis","District municipality"
"LT","31","Palangos miestas","City municipality"
"LT","32","Panevežio miestas","City municipality"
"LT","33","Panevežys","District municipality"
"LT","34","Pasvalys","District municipality"
"LT","35","Plunge","District municipality"
"LT","36","Prienai","District municipality"
"LT","37","Radviliškis","District municipality"
"LT","38","Raseiniai","District municipality"
"LT","39","Rietavo","Municipality"
"LT","40","Rokiškis","District municipality"
"LT","41","Šakiai","District municipality"
"LT","42","Šalcininkai","District municipality"
"LT","43","Šiauliu miestas","City municipality"
"LT","44","Šiauliai","District municipality"
"LT","45","Šilale","District municipality"
"LT","46","Šilute","District municipality"
"LT","47","Širvintos","District municipality"
"LT","48","Skuodas","District municipality"
"LT","49","Švencionys","District municipality"
"LT","50","Taurage","District municipality"
"LT","51","Telšiai","District municipality"
"LT","52","Trakai","District municipality"
"LT","53","Ukmerge","District municipality"
"LT","54","Utena","District municipality"
"LT","55","Varena","District municipality"
"LT","56","Vilkaviškis","District municipality"
"LT","57","Vilniaus miestas","City municipality"
"LT","58","Vilnius","District municipality"
"LT","59","Visaginas","Municipality"
"LT","60","Zarasai","District municipality"
"LT","AL","Alytaus Apskritis","County"
"LT","KL","Klaipedos apskritis","County"
"LT","KU","Kauno Apskritis","County"
"LT","MR","Marijampoles apskritis","County"
"LT","PN","Panevežio apskritis","County"
"LT","SA","Šiauliu Apskritis","County"
"LT","TA","Taurages apskritis","County"
"LT","TE","Telšiu Apskritis","County"
"LT","UT","Utenos Apskritis","County"
"LT","VL","Vilniaus Apskritis","County"
"LU","CA","Capellen","canton"
"LU","CL","Clervaux","canton"
"LU","DI","Diekirch","canton"
"LU","EC","Echternach","canton"
"LU","ES","Esch-sur-Alzette","canton"
"LU","GR","Gréivemaacher","canton"
"LU","LU","Luxembourg","canton"
"LU","ME","Mersch","canton"
"LU","RD","Redange","canton"
"LU","RM","Remich","canton"
"LU","VD","Vianden","canton"
"LU","WI","Wiltz","canton"
"LV","001","Aglonas novads (Aglona)","Municipality"
"LV","002","Aizkraukles novads (Aizkraukle)","Municipality"
"LV","003","Aizputes novads (Aizpute)","Municipality"
"LV","004","Aknistes novads (Akniste)","Municipality"
"LV","005","Alojas novads (Aloja)","Municipality"
"LV","006","Alsungas novads (Alsunga)","Municipality"
"LV","007","Aluksnes novads (Aluksne)","Municipality"
"LV","008","Amatas novads (Amata)","Municipality"
"LV","009","Apes novads (Ape)","Municipality"
"LV","010","Auces novads (Auce)","Municipality"
"LV","011","Adažu novads (Adaži)","Municipality"
"LV","012","Babites novads (Babite)","Municipality"
"LV","013","Baldones novads (Baldone)","Municipality"
"LV","014","Baltinavas novads (Baltinava)","Municipality"
"LV","015","Balvu novads (Balvi)","Municipality"
"LV","016","Bauskas novads (Bauska)","Municipality"
"LV","017","Beverinas novads (Beverina)","Municipality"
"LV","018","Brocenu novads (Broceni)","Municipality"
"LV","019","Burtnieku novads (Burtnieki)","Municipality"
"LV","020","Carnikavas novads (Carnikava)","Municipality"
"LV","021","Cesvaines novads (Cesvaine)","Municipality"
"LV","022","Cesu novads (Cesis)","Municipality"
"LV","023","Ciblas novads (Cibla)","Municipality"
"LV","024","Dagdas novads (Dagda)","Municipality"
"LV","025","Daugavpils novads (Daugavpils)","Municipality"
"LV","026","Dobeles novads (Dobele)","Municipality"
"LV","027","Dundagas novads (Dundaga)","Municipality"
"LV","028","Durbes novads (Durbe)","Municipality"
"LV","029","Engures novads (Engure)","Municipality"
"LV","030","Erglu novads (Ergli)","Municipality"
"LV","031","Garkalnes novads (Garkalne)","Municipality"
"LV","032","Grobinas novads (Grobina)","Municipality"
"LV","033","Gulbenes novads (Gulbene)","Municipality"
"LV","034","Iecavas novads (Iecava)","Municipality"
"LV","035","Ikškiles novads (Ikškile)","Municipality"
"LV","036","Ilukstes novads (Ilukste)","Municipality"
"LV","037","Incukalna novads (Incukalns)","Municipality"
"LV","038","Jaunjelgavas novads
(Jaunjelgava)","Municipality"
"LV","039","Jaunpiebalgas novads
(Jaunpiebalga)","Municipality"
"LV","040","Jaunpils novads (Jaunpils)","Municipality"
"LV","041","Jelgavas novads (Jelgava)","Municipality"
"LV","042","Jekabpils novads (Jekabpils)","Municipality"
"LV","043","Kandavas novads (Kandava)","Municipality"
"LV","044","Karsavas novads (Karsava)","Municipality"
"LV","045","Kocenu novads (Koceni)","Municipality"
"LV","046","Kokneses novads (Koknese)","Municipality"
"LV","047","Kraslavas novads (Kraslava)","Municipality"
"LV","048","Krimuldas novads (Krimulda)","Municipality"
"LV","049","Krustpils novads (Krustpils)","Municipality"
"LV","050","Kuldigas novads (Kuldiga)","Municipality"
"LV","051","Keguma novads (Kegums)","Municipality"
"LV","052","Kekavas novads (Kekava)","Municipality"
"LV","053","Lielvardes novads (Lielvarde)","Municipality"
"LV","054","Limbažu novads (Limbaži)","Municipality"
"LV","055","Ligatnes novads (Ligatne)","Municipality"
"LV","056","Livanu novads (Livani)","Municipality"
"LV","057","Lubanas novads (Lubana)","Municipality"
"LV","058","Ludzas novads (Ludza)","Municipality"
"LV","059","Madonas novads (Madona)","Municipality"
"LV","060","Mazsalacas novads (Mazsalaca)","Municipality"
"LV","061","Malpils novads (Malpils)","Municipality"
"LV","062","Marupes novads (Marupe)","Municipality"
"LV","063","Mersraga novads (Mersrags)","Municipality"
"LV","064","Naukšenu novads (Naukšeni)","Municipality"
"LV","065","Neretas novads (Nereta)","Municipality"
"LV","066","Nicas novads (Nica)","Municipality"
"LV","067","Ogres novads (Ogre)","Municipality"
"LV","068","Olaines novads (Olaine)","Municipality"
"LV","069","Ozolnieku novads (Ozolnieki)","Municipality"
"LV","070","Pargaujas novads (Pargauja)","Municipality"
"LV","071","Pavilostas novads (Pavilosta)","Municipality"
"LV","072","Plavinu novads (Plavinas)","Municipality"
"LV","073","Preilu novads (Preili)","Municipality"
"LV","074","Priekules novads (Priekule)","Municipality"
"LV","075","Priekulu novads (Priekuli)","Municipality"
"LV","076","Raunas novads (Rauna)","Municipality"
"LV","077","Rezeknes novads (Rezekne)","Municipality"
"LV","078","Riebinu novads (Riebini)","Municipality"
"LV","079","Rojas novads (Roja)","Municipality"
"LV","080","Ropažu novads (Ropaži)","Municipality"
"LV","081","Rucavas novads (Rucava)","Municipality"
"LV","082","Rugaju novads (Rugaji)","Municipality"
"LV","083","Rundales novads (Rundale)","Municipality"
"LV","084","Rujienas novads (Rujiena)","Municipality"
"LV","085","Salas novads (Sala)","Municipality"
"LV","086","Salacgrivas novads (Salacgriva)","Municipality"
"LV","087","Salaspils novads (Salaspils)","Municipality"
"LV","088","Saldus novads (Saldus)","Municipality"
"LV","089","Saulkrastu novads (Saulkrasti)","Municipality"
"LV","090","Sejas novads (Seja)","Municipality"
"LV","091","Siguldas novads (Sigulda)","Municipality"
"LV","092","Skriveru novads (Skriveri)","Municipality"
"LV","093","Skrundas novads (Skrunda)","Municipality"
"LV","094","Smiltenes novads (Smiltene)","Municipality"
"LV","095","Stopinu novads (Stopini)","Municipality"
"LV","096","Strencu novads (Strenci)","Municipality"
"LV","097","Talsu novads (Talsi)","Municipality"
"LV","098","Tervetes novads (Tervete)","Municipality"
"LV","099","Tukuma novads (Tukums)","Municipality"
"LV","100","Vainodes novads (Vainode)","Municipality"
"LV","101","Valkas novads (Valka)","Municipality"
"LV","102","Varaklanu novads (Varaklani)","Municipality"
"LV","103","Varkavas novads (Varkava)","Municipality"
"LV","104","Vecpiebalgas novads
(Vecpiebalga)","Municipality"
"LV","105","Vecumnieku novads (Vecumnieki)","Municipality"
"LV","106","Ventspils novads (Ventspils)","Municipality"
"LV","107","Viesites novads (Viesite)","Municipality"
"LV","108","Vilakas novads (Vilaka)","Municipality"
"LV","109","Vilanu novads (Vilani)","Municipality"
"LV","110","Zilupes novads (Zilupe)","Municipality"
"LV","DGV","Daugavpils","Republican city"
"LV","JEL","Jelgava","Republican city"
"LV","JKB","Jekabpils","Republican city"
"LV","JUR","Jurmala","Republican city"
"LV","LPX","Liepaja","Republican city"
"LV","REZ","Rezekne","Republican city"
"LV","RIX","Riga","Republican city"
"LV","VEN","Ventspils","Republican city"
"LV","VMR","Valmiera","Republican city"
"LY","BA","Banghazi","Popularate"
"LY","BU","Al Butnan","Popularate"
"LY","DR","Darnah","Popularate"
"LY","GT","Ghat","Popularate"
"LY","JA","Al Jabal al Akh?ar","Popularate"
"LY","JG","Al Jabal al Gharbi","Popularate"
"LY","JI","Al Jafarah","Popularate"
"LY","JU","Al Jufrah","Popularate"
"LY","KF","Al Kufrah","Popularate"
"LY","MB","Al Marqab","Popularate"
"LY","MI","Misratah","Popularate"
"LY","MJ","Al Marj","Popularate"
"LY","MQ","Murzuq","Popularate"
"LY","NL","Nalut","Popularate"
"LY","NQ","An Nuqat al Khams","Popularate"
"LY","SB","Sabha","Popularate"
"LY","SR","Surt","Popularate"
"LY","TB","Tarabulus","Popularate"
"LY","WA","Al Wa?at","Popularate"
"LY","WD","Wadi al Hayat","Popularate"
"LY","WS","Wadi ash Shati?","Popularate"
"LY","ZA","Az Zawiyah","Popularate"
"MA","01","Tanger-Tétouan","Economic Region"
"MA","02","Gharb-Chrarda-Beni Hssen","Economic Region"
"MA","03","Taza-Al Hoceima-Taounate","Economic Region"
"MA","04","L'Oriental","Economic Region"
"MA","05","Fès-Boulemane","Economic Region"
"MA","06","Meknès-Tafilalet","Economic Region"
"MA","07","Rabat-Salé-Zemmour-Zaer","Economic Region"
"MA","08","Grand Casablanca","Economic Region"
"MA","09","Chaouia-Ouardigha","Economic Region"
"MA","10","Doukhala-Abda","Economic Region"
"MA","11","Marrakech-Tensift-Al Haouz","Economic Region"
"MA","12","Tadla-Azilal","Economic Region"
"MA","13","Sous-Massa-Draa","Economic Region"
"MA","14","Guelmim-Es Semara","Economic Region"
"MA","15","Laâyoune-Boujdour-Sakia el Hamra","Economic Region"
"MA","16","Oued ed Dahab-Lagouira","Economic Region"
"MA","AGD","Agadir-Ida-Outanane","Prefecture"
"MA","AOU","Aousserd","Prefecture"
"MA","ASZ","Assa-Zag","Province"
"MA","AZI","Azilal","Province"
"MA","BEM","Beni Mellal","Province"
"MA","BER","Berkane","Province"
"MA","BES","Ben Slimane","Province"
"MA","BOD","Boujdour (EH)","Province"
"MA","BOM","Boulemane","Province"
"MA","CAS","Casablanca [Dar el Beïda]*","Prefecture"
"MA","CHE","Chefchaouene","Province"
"MA","CHI","Chichaoua","Province"
"MA","CHT","Chtouka-Ait Baha","Province"
"MA","ERR","Errachidia","Province"
"MA","ESI","Essaouira","Province"
"MA","ESM","Es Smara (EH)","Province"
"MA","FAH","Fahs-Beni Makada","Prefecture"
"MA","FES","Fès-Dar-Dbibegh","Prefecture"
"MA","FIG","Figuig","Province"
"MA","GUE","Guelmim","Province"
"MA","HAJ","El Hajeb","Province"
"MA","HAO","Al Haouz","Province"
"MA","HOC","Al Hoceïma","Province"
"MA","IFR","Ifrane","Province"
"MA","INE","Inezgane-Ait Melloul","Prefecture"
"MA","JDI","El Jadida","Province"
"MA","JRA","Jrada","Province"
"MA","KEN","Kénitra","Province"
"MA","KES","Kelaat Sraghna","Province"
"MA","KHE","Khemisset","Province"
"MA","KHN","Khenifra","Province"
"MA","KHO","Khouribga","Province"
"MA","LAA","Laâyoune","Province"
"MA","LAR","Larache","Province"
"MA","MED","Médiouna","Province"
"MA","MEK","Meknès*","Prefecture"
"MA","MMD","Marrakech-Medina","Prefecture"
"MA","MMN","Marrakech-Menara","Prefecture"
"MA","MOH","Mohammadia","Prefecture"
"MA","MOU","Moulay Yacoub","Province"
"MA","NAD","Nador","Province"
"MA","NOU","Nouaceur","Province"
"MA","OUA","Ouarzazate","Province"
"MA","OUD","Oued ed Dahab (EH)","Province"
"MA","OUJ","Oujda-Angad","Prefecture"
"MA","RAB","Rabat","Prefecture"
"MA","SAF","Safi","Province"
"MA","SAL","Salé","Prefecture"
"MA","SEF","Sefrou","Province"
"MA","SET","Settat","Province"
"MA","SIK","Sidi Kacem","Province"
"MA","SKH","Skhirate-Témara","Prefecture"
"MA","SYB","Sidi Youssef Ben Ali","Prefecture"
"MA","TAI","Taourirt","Province"
"MA","TAO","Taounate","Province"
"MA","TAR","Taroudannt","Province"
"MA","TAT","Tata","Province"
"MA","TAZ","Taza","Province"
"MA","TET","Tétouan*","Prefecture"
"MA","TIZ","Tiznit","Province"
"MA","TNG","Tanger-Assilah","Prefecture"
"MA","TNT","Tan-Tan","Province"
"MA","ZAG","Zagora","Province"
"MC","CL","La Colle","Quarter"
"MC","CO","La Condamine","Quarter"
"MC","FO","Fontvieille","Quarter"
"MC","GA","La Gare","Quarter"
"MC","JE","Jardin Exotique","Quarter"
"MC","LA","Larvotto","Quarter"
"MC","MA","Malbousquet","Quarter"
"MC","MC","Monte-Carlo","Quarter"
"MC","MG","Moneghetti","Quarter"
"MC","MO","Monaco-Ville","Quarter"
"MC","MU","Moulins","Quarter"
"MC","PH","Port-Hercule","Quarter"
"MC","SD","Sainte-Dévote","Quarter"
"MC","SO","La Source","Quarter"
"MC","SP","Spélugues","Quarter"
"MC","SR","Saint-Roman","Quarter"
"MC","VR","Vallon de la Rousse","Quarter"
"MD","AN","Anenii Noi","District"
"MD","BA","Balti","City"
"MD","BD","Bender [Tighina]","City"
"MD","BR","Briceni","District"
"MD","BS","Basarabeasca","District"
"MD","CA","Cahul","District"
"MD","CL","Calarasi","District"
"MD","CM","Cimislia","District"
"MD","CR","Criuleni","District"
"MD","CS","Causeni","District"
"MD","CT","Cantemir","District"
"MD","CU","Chisinau","City"
"MD","DO","Donduseni","District"
"MD","DR","Drochia","District"
"MD","DU","Dubasari","District"
"MD","ED","Edinet","District"
"MD","FA","Falesti","District"
"MD","FL","Floresti","District"
"MD","GA","Gagauzia, Unitatea teritoriala
autonoma (UTAG)","Autonomous territory unit"
"MD","GL","Glodeni","District"
"MD","HI","Hîncesti","District"
"MD","IA","Ialoveni","District"
"MD","LE","Leova","District"
"MD","NI","Nisporeni","District"
"MD","OC","Ocniþa","District"
"MD","OR","Orhei","District"
"MD","RE","Rezina","District"
"MD","RI","Rîscani","District"
"MD","SD","Soldanesti","District"
"MD","SI","Sîngerei","District"
"MD","SN","Stînga Nistrului, unitatea teritoriala din","Territorial unit"
"MD","SO","Soroca","District"
"MD","ST","Straseni","District"
"MD","SV","Stefan Voda","District"
"MD","TA","Taraclia","District"
"MD","TE","Telenesti","District"
"MD","UN","Ungheni","District"
"ME","01","Andrijevica","Municipality"
"ME","02","Bar","Municipality"
"ME","03","Berane","Municipality"
"ME","04","Bijelo Polje","Municipality"
"ME","05","Budva","Municipality"
"ME","06","Cetinje","Municipality"
"ME","07","Danilovgrad","Municipality"
"ME","08","Herceg-Novi","Municipality"
"ME","09","Kolašin","Municipality"
"ME","10","Kotor","Municipality"
"ME","11","Mojkovac","Municipality"
"ME","12","Nikšic´","Municipality"
"ME","13","Plav","Municipality"
"ME","14","Pljevlja","Municipality"
"ME","15","Plužine","Municipality"
"ME","16","Podgorica","Municipality"
"ME","17","Rožaje","Municipality"
"ME","18","Šavnik","Municipality"
"ME","19","Tivat","Municipality"
"ME","20","Ulcinj","Municipality"
"ME","21","Žabljak","Municipality"
"ME","22","Gusinje","Municipality"
"ME","23","Petnjica","Municipality"
"MG","A","Toamasina","Province"
"MG","D","Antsiranana","Province"
"MG","F","Fianarantsoa","Province"
"MG","M","Mahajanga","Province"
"MG","T","Antananarivo","Province"
"MG","U","Toliara","Province"
"MH","ALK","Ailuk","Municipality"
"MH","ALL","Ailinglapalap","Municipality"
"MH","ARN","Arno","Municipality"
"MH","AUR","Aur","Municipality"
"MH","EBO","Ebon","Municipality"
"MH","ENI","Enewetak and Ujelang","Municipality"
"MH","JAB","Jabat","Municipality"
"MH","JAL","Jaluit","Municipality"
"MH","KIL","Bikini and Kili","Municipality"
"MH","KWA","Kwajalein","Municipality"
"MH","L","Ralik chain","Chains (of islands)"
"MH","LAE","Lae","Municipality"
"MH","LIB","Lib","Municipality"
"MH","LIK","Likiep","Municipality"
"MH","MAJ","Majuro","Municipality"
"MH","MAL","Maloelap","Municipality"
"MH","MEJ","Mejit","Municipality"
"MH","MIL","Mili","Municipality"
"MH","NMK","Namdrik","Municipality"
"MH","NMU","Namu","Municipality"
"MH","RON","Rongelap","Municipality"
"MH","T","Ratak chain","Chains (of islands)"
"MH","UJA","Ujae","Municipality"
"MH","UTI","Utrik","Municipality"
"MH","WTH","Wotho","Municipality"
"MH","WTJ","Wotje","Municipality"
"MK","02","Aracinovo","Municipality"
"MK","03","Berovo","Municipality"
"MK","04","Bitola","Municipality"
"MK","05","Bogdanci","Municipality"
"MK","06","Bogovinje","Municipality"
"MK","07","Bosilovo","Municipality"
"MK","08","Brvenica","Municipality"
"MK","10","Valandovo","Municipality"
"MK","11","Vasilevo","Municipality"
"MK","12","Vevcani","Municipality"
"MK","13","Veles","Municipality"
"MK","14","Vinica","Municipality"
"MK","16","Vrapcište","Municipality"
"MK","18","Gevgelija","Municipality"
"MK","19","Gostivar","Municipality"
"MK","20","Gradsko","Municipality"
"MK","21","Debar","Municipality"
"MK","22","Debarca","Municipality"
"MK","23","Delcevo","Municipality"
"MK","24","Demir Kapija","Municipality"
"MK","25","Demir Hisar","Municipality"
"MK","26","Dojran","Municipality"
"MK","27","Dolneni","Municipality"
"MK","30","Želino","Municipality"
"MK","32","Zelenikovo","Municipality"
"MK","33","Zrnovci","Municipality"
"MK","34","Ilinden","Municipality"
"MK","35","Jegunovce","Municipality"
"MK","36","Kavadarci","Municipality"
"MK","37","Karbinci","Municipality"
"MK","40","Kicevo","Municipality"
"MK","41","Konce","Municipality"
"MK","42","Kocani","Municipality"
"MK","43","Kratovo","Municipality"
"MK","44","Kriva Palanka","Municipality"
"MK","45","Krivogaštani","Municipality"
"MK","46","Kruševo","Municipality"
"MK","47","Kumanovo","Municipality"
"MK","48","Lipkovo","Municipality"
"MK","49","Lozovo","Municipality"
"MK","50","Mavrovo-i-Rostuša","Municipality"
"MK","51","Makedonska Kamenica","Municipality"
"MK","52","Makedonski Brod","Municipality"
"MK","53","Mogila","Municipality"
"MK","54","Negotino","Municipality"
"MK","55","Novaci","Municipality"
"MK","56","Novo Selo","Municipality"
"MK","58","Ohrid","Municipality"
"MK","59","Petrovec","Municipality"
"MK","60","Pehcevo","Municipality"
"MK","61","Plasnica","Municipality"
"MK","62","Prilep","Municipality"
"MK","63","Probištip","Municipality"
"MK","64","Radoviš","Municipality"
"MK","65","Rankovce","Municipality"
"MK","66","Resen","Municipality"
"MK","67","Rosoman","Municipality"
"MK","69","Sveti Nikole","Municipality"
"MK","70","Sopište","Municipality"
"MK","71","Staro Nagoricane","Municipality"
"MK","72","Struga","Municipality"
"MK","73","Strumica","Municipality"
"MK","74","Studenicani","Municipality"
"MK","75","Tearce","Municipality"
"MK","76","Tetovo","Municipality"
"MK","78","Centar Župa","Municipality"
"MK","80","Caška","Municipality"
"MK","81","Cešinovo-Obleševo","Municipality"
"MK","82","Cucer Sandevo","Municipality"
"MK","83","Štip","Municipality"
"MK","85","Skopje","municipality"
"ML","1","Kayes","Region"
"ML","2","Koulikoro","Region"
"ML","3","Sikasso","Region"
"ML","4","Ségou","Region"
"ML","5","Mopti","Region"
"ML","6","Tombouctou","Region"
"ML","7","Gao","Region"
"ML","8","Kidal","Region"
"ML","BKO","Bamako","District"
"MM","01","Sagaing","Region"
"MM","02","Bago","Region"
"MM","03","Magway","Region"
"MM","04","Mandalay","Region"
"MM","05","Taninthayi","Region"
"MM","06","Yangon","Region"
"MM","07","Ayeyawady","Region"
"MM","11","Kachin","State"
"MM","12","Kayah","State"
"MM","13","Kayin","State"
"MM","14","Chin","State"
"MM","15","Mon","State"
"MM","16","Rakhine","State"
"MM","17","Shan","State"
"MM","18","Nay Pyi Taw","Union territory"
"MN","035","Orhon","Province"
"MN","037","Darhan uul","Province"
"MN","039","Hentiy","Province"
"MN","041","Hövagöl","Province"
"MN","043","Hovd","Province"
"MN","046","Uvs","Province"
"MN","047","Töv","Province"
"MN","049","Selenge","Province"
"MN","051","Sühbaatar","Province"
"MN","053","Ömnögovi","Province"
"MN","055","Övörhangay","Province"
"MN","057","Dzavhan","Province"
"MN","059","Dundgovi","Province"
"MN","061","Dornod","Province"
"MN","063","Dornogovi","Province"
"MN","064","Govi-Sümber","Province"
"MN","065","Govi-Altay","Province"
"MN","067","Bulgan","Province"
"MN","069","Bayanhongor","Province"
"MN","071","Bayan-Ölgiy","Province"
"MN","073","Arhangay","Province"
"MN","1","Ulaanbaatar","Capital city"
"MR","01","Hodh ech Chargui","Region"
"MR","02","Hodh el Gharbi","Region"
"MR","03","Assaba","Region"
"MR","04","Gorgol","Region"
"MR","05","Brakna","Region"
"MR","06","Trarza","Region"
"MR","07","Adrar","Region"
"MR","08","Dakhlet Nouâdhibou","Region"
"MR","09","Tagant","Region"
"MR","10","Guidimaka","Region"
"MR","11","Tiris Zemmour","Region"
"MR","12","Inchiri","Region"
"MR","13","Nouakchott Ouest","region"
"MR","14","Nouakchott Nord","region"
"MR","15","Nouakchott Sud","region"
"MT","01","Attard","Local council"
"MT","02","Balzan","Local council"
"MT","03","Birgu","Local council"
"MT","04","Birkirkara","Local council"
"MT","05","Birzebbuga","Local council"
"MT","06","Bormla","Local council"
"MT","07","Dingli","Local council"
"MT","08","Fgura","Local council"
"MT","09","Floriana","Local council"
"MT","10","Fontana","Local council"
"MT","11","Gudja","Local council"
"MT","12","Gzira","Local council"
"MT","13","Ghajnsielem","Local council"
"MT","14","Gharb","Local council"
"MT","15","Gharghur","Local council"
"MT","16","Ghasri","Local council"
"MT","17","Ghaxaq","Local council"
"MT","18","Hamrun","Local council"
"MT","19","Iklin","Local council"
"MT","20","Isla","Local council"
"MT","21","Kalkara","Local council"
"MT","22","Kercem","Local council"
"MT","23","Kirkop","Local council"
"MT","24","Lija","Local council"
"MT","25","Luqa","Local council"
"MT","26","Marsa","Local council"
"MT","27","Marsaskala","Local council"
"MT","28","Marsaxlokk","Local council"
"MT","29","Mdina","Local council"
"MT","30","Mellieha","Local council"
"MT","31","Mgarr","Local council"
"MT","32","Mosta","Local council"
"MT","33","Mqabba","Local council"
"MT","34","Msida","Local council"
"MT","35","Mtarfa","Local council"
"MT","36","Munxar","Local council"
"MT","37","Nadur","Local council"
"MT","38","Naxxar","Local council"
"MT","39","Paola","Local council"
"MT","40","Pembroke","Local council"
"MT","41","Pietà","Local council"
"MT","42","Qala","Local council"
"MT","43","Qormi","Local council"
"MT","44","Qrendi","Local council"
"MT","45","Rabat Gozo","Local council"
"MT","46","Rabat Malta","Local council"
"MT","47","Safi","Local council"
"MT","48","Saint Julian's","Local council"
"MT","49","Saint John","Local council"
"MT","50","Saint Lawrence","Local council"
"MT","51","Saint Paul's Bay","Local council"
"MT","52","Sannat","Local council"
"MT","53","Saint Lucia's","Local council"
"MT","54","Santa Venera","Local council"
"MT","55","Siggiewi","Local council"
"MT","56","Sliema","Local council"
